"","id","line","block","day","sex","wing","leg","pupa","group","pupa_noblock"
"2498","158-A-0-F-005","L158","B6","D0","F",14.4716851,14.15683155,14.94324887,"L158_F_D0",0.546110969082795
"2499","158-A-0-F-006","L158","B6","D0","F",14.37190459,13.95774113,14.61170266,"L158_F_D0",0.214564759082796
"2500","158-A-0-F-007","L158","B6","D0","F",14.35562135,14.06360266,14.77572377,"L158_F_D0",0.378585869082796
"2501","158-A-0-F-008","L158","B6","D0","F",14.44134684,14.06537208,14.89459591,"L158_F_D0",0.497458009082795
"2502","158-A-0-F-009","L158","B6","D0","F",14.40820626,14.06211456,14.85398603,"L158_F_D0",0.456848129082795
"2503","158-A-0-F-010","L158","B6","D0","F",14.44511499,14.01043356,14.84044666,"L158_F_D0",0.443308759082795
"2504","158-A-0-M-026","L158","B6","D0","M",14.23676962,13.92271342,14.70907665,"L158_M_D0",0.311938749082796
"2505","158-A-0-M-027","L158","B6","D0","M",14.21186361,13.95455895,14.75727438,"L158_M_D0",0.360136479082796
"2506","158-A-0-M-028","L158","B6","D0","M",14.289401,13.94735007,14.72168782,"L158_M_D0",0.324549919082795
"2507","158-A-0-M-029","L158","B6","D0","M",14.15302011,13.86490164,14.634963,"L158_M_D0",0.237825099082796
"2508","158-A-0-M-030","L158","B6","D0","M",14.16125892,13.8983318,14.72052349,"L158_M_D0",0.323385589082795
"2509","158-A-0-M-031","L158","B6","D0","M",14.25227212,13.91916736,14.69603067,"L158_M_D0",0.298892769082796
"2510","158-A-0-M-032","L158","B6","D0","M",14.15059683,13.87045099,14.61551544,"L158_M_D0",0.218377539082795
"2511","158-A-0-M-033","L158","B6","D0","M",14.08375213,13.85334444,14.58648323,"L158_M_D0",0.189345329082796
"2512","158-A-0-M-034","L158","B6","D0","M",14.21349039,13.94186763,14.72253063,"L158_M_D0",0.325392729082795
"2513","158-A-0-M-035","L158","B6","D0","M",14.34876125,14.00850405,14.83470403,"L158_M_D0",0.437566129082795
"2514","158-A-1-M-036","L158","B6","D1","M",14.00436158,13.58719906,14.50626179,"L158_M_D1",0.109123889082795
"2515","158-A-1-M-037","L158","B6","D1","M",13.95206999,13.66541573,14.39686135,"L158_M_D1",-0.000276550917204499
"2516","158-A-1-M-038","L158","B6","D1","M",14.01410319,13.67798391,14.43484352,"L158_M_D1",0.0377056190827949
"2517","158-A-1-M-039","L158","B6","D1","M",13.94589563,13.70842101,14.36158009,"L158_M_D1",-0.0355578109172041
"2518","158-A-1-M-040","L158","B6","D1","M",14.21412895,13.99502743,14.69136559,"L158_M_D1",0.294227689082796
"2519","158-B-0-F-051","L158","B6","D0","F",14.41772103,14.1098749,14.85630903,"L158_F_D0",0.459171129082796
"2520","158-B-0-F-052","L158","B6","D0","F",14.48670656,14.11339857,14.94048202,"L158_F_D0",0.543344119082795
"2521","158-B-0-F-053","L158","B6","D0","F",14.41793183,13.94738377,14.77286715,"L158_F_D0",0.375729249082795
"2522","158-B-0-F-054","L158","B6","D0","F",14.43621446,14.04830315,14.86900541,"L158_F_D0",0.471867509082795
"2523","158-B-0-F-055","L158","B6","D0","F",14.31526533,14.00043007,14.68834674,"L158_F_D0",0.291208839082795
"2524","158-B-0-F-056","L158","B6","D0","F",14.36878341,13.98745857,14.75901838,"L158_F_D0",0.361880479082796
"2525","158-B-0-F-057","L158","B6","D0","F",14.47167109,14.01007067,14.79060752,"L158_F_D0",0.393469619082795
"2526","158-B-0-F-058","L158","B6","D0","F",14.54973778,14.07443481,14.8576126,"L158_F_D0",0.460474699082795
"2527","158-B-0-F-059","L158","B6","D0","F",14.36229813,13.99690056,14.88625576,"L158_F_D0",0.489117859082795
"2528","158-B-0-F-060","L158","B6","D0","F",14.11708666,13.73462413,14.41396266,"L158_F_D0",0.0168247590827948
"2529","158-B-0-M-076","L158","B6","D0","M",14.23431168,13.92987739,14.64477927,"L158_M_D0",0.247641369082796
"2530","158-B-0-M-077","L158","B6","D0","M",14.23451887,13.89245527,14.68841642,"L158_M_D0",0.291278519082795
"2531","158-B-0-M-078","L158","B6","D0","M",14.12348778,13.75623436,14.63400248,"L158_M_D0",0.236864579082795
"2532","158-B-0-M-079","L158","B6","D0","M",14.16364524,13.8852697,14.59368782,"L158_M_D0",0.196549919082795
"2533","158-B-0-M-080","L158","B6","D0","M",NA,13.95783426,14.70748326,"L158_M_D0",0.310345359082795
"2534","158-B-0-M-081","L158","B6","D0","M",14.15359079,13.70670969,14.56862295,"L158_M_D0",0.171485049082795
"2535","158-B-0-M-082","L158","B6","D0","M",14.11651179,13.81919915,14.51956433,"L158_M_D0",0.122426429082795
"2536","158-B-1-M-083","L158","B6","D1","M",14.10337986,13.85371532,14.52371751,"L158_M_D1",0.126579609082796
"2537","158-B-1-M-084","L158","B6","D1","M",14.0881899,13.78767191,14.50177143,"L158_M_D1",0.104633529082795
"2538","158-B-1-M-085","L158","B6","D1","M",14.03117259,13.71444192,14.4706952,"L158_M_D1",0.0735572990827952
"2539","158-B-1-M-086","L158","B6","D1","M",13.98764962,13.7343538,14.4625403,"L158_M_D1",0.0654023990827961
"2540","158-B-1-M-088","L158","B6","D1","M",14.1383626,13.91559028,14.58279343,"L158_M_D1",0.185655529082796
"2541","158-B-1-M-089","L158","B6","D1","M",14.17193667,13.84548088,14.57477388,"L158_M_D1",0.177635979082796
"2542","158-B-1-M-090","L158","B6","D1","M",13.85643367,13.74599638,14.60359526,"L158_M_D1",0.206457359082796
"2543","161-A-0-F-7824","L161","B12","D0","F",14.1505954,13.83720843,14.718281,"L161_F_D0",0.222717890688949
"2544","161-A-0-F-7825","L161","B12","D0","F",13.89111142,13.54316171,14.43086258,"L161_F_D0",-0.0647005293110513
"2545","161-A-0-F-7826","L161","B12","D0","F",13.92181822,13.62295963,14.43113593,"L161_F_D0",-0.0644271793110508
"2546","161-A-0-F-7827","L161","B12","D0","F",13.96439511,13.56749665,14.41614851,"L161_F_D0",-0.0794145993110515
"2547","161-A-0-F-7828","L161","B12","D0","F",13.97263054,13.7358048,14.58500155,"L161_F_D0",0.0894384406889487
"2548","161-A-0-M-7829","L161","B12","D0","M",NA,NA,14.54049044,"L161_M_D0",0.0449273306889485
"2549","161-A-1-M-38","L161","B12","D1","M",13.76451238,NA,14.23237135,"L161_M_D1",-0.263191759311051
"2550","161-A-1-M-39","L161","B12","D1","M",13.78545673,NA,14.34048295,"L161_M_D1",-0.155080159311051
"2551","161-A-1-M-7844","L161","B12","D1","M",13.92015792,13.65615166,14.4754422,"L161_M_D1",-0.0201209093110509
"2552","161-A-1-M-7846","L161","B12","D1","M",13.81818598,13.58420238,14.28877694,"L161_M_D1",-0.206786169311051
"2553","161-A-1-M-7847","L161","B12","D1","M",13.92990207,13.61620489,14.46845551,"L161_M_D1",-0.0271075993110507
"2554","161-A-1-M-7848","L161","B12","D1","M",13.52605865,13.44433374,14.24230022,"L161_M_D1",-0.25326288931105
"2555","161-A-1-M-7851","L161","B12","D1","M",13.83140458,13.50289779,14.32329653,"L161_M_D1",-0.17226657931105
"2556","161-A-1-M-7852","L161","B12","D1","M",13.6718606,13.4222629,14.32007748,"L161_M_D1",-0.175485629311051
"2557","161-A-1-M-7853","L161","B12","D1","M",13.79193062,NA,14.39986609,"L161_M_D1",-0.095697019311051
"2558","161-A-1-M-7854","L161","B12","D1","M",NA,13.56843556,14.4267456,"L161_M_D1",-0.0688175093110505
"2559","161-A-1-M-7855","L161","B12","D1","M",13.76471135,13.43966791,14.3410129,"L161_M_D1",-0.15455020931105
"2560","161-B-0-F-2517","L161","B12","D0","F",14.16501606,13.81573655,14.63270635,"L161_F_D0",0.137143240688949
"2561","161-B-0-F-2518","L161","B12","D0","F",13.76814774,13.52811067,14.40925636,"L161_F_D0",-0.0863067493110502
"2562","161-B-0-F-2520","L161","B12","D0","F",14.21208022,13.74928842,14.68795898,"L161_F_D0",0.192395870688949
"2563","161-B-0-F-2521","L161","B12","D0","F",14.05814218,13.65862941,14.5196747,"L161_F_D0",0.0241115906889487
"2564","161-B-0-F-2522","L161","B12","D0","F",14.26876787,13.82988478,14.70984268,"L161_F_D0",0.214279570688949
"2565","161-B-0-F-2523","L161","B12","D0","F",13.99078148,13.55655953,14.40238469,"L161_F_D0",-0.0931784193110509
"2566","161-B-0-F-2524","L161","B12","D0","F",13.95352576,13.53055264,14.41622381,"L161_F_D0",-0.0793392993110508
"2567","161-B-0-F-2525","L161","B12","D0","F",14.15716932,13.68140961,14.56713087,"L161_F_D0",0.071567760688949
"2568","161-B-0-F-50","L161","B12","D0","F",13.85497067,13.55195669,14.32213033,"L161_F_D0",-0.173432779311051
"2569","161-B-0-F-52","L161","B12","D0","F",14.03196619,13.59922178,14.5263208,"L161_F_D0",0.0307576906889498
"2570","161-B-0-F-54","L161","B12","D0","F",14.20901914,13.83291461,14.62562468,"L161_F_D0",0.130061570688949
"2571","161-B-0-F-57","L161","B12","D0","F",14.0980537,13.68148425,14.47401809,"L161_F_D0",-0.0215450193110513
"2572","161-B-0-M-2519","L161","B12","D0","M",13.9992095,13.72265667,14.62710858,"L161_M_D0",0.131545470688949
"2573","161-B-0-M-2526","L161","B12","D0","M",13.6879142,13.35431981,14.24132356,"L161_M_D0",-0.254239549311051
"2574","161-B-0-M-2527","L161","B12","D0","M",13.68211367,13.38681387,14.11926764,"L161_M_D0",-0.37629546931105
"2575","161-B-0-M-2528","L161","B12","D0","M",13.95570371,13.60634759,14.5794493,"L161_M_D0",0.0838861906889495
"2576","161-B-0-M-47","L161","B12","D0","M",13.71076174,13.42512294,14.27971912,"L161_M_D0",-0.215843989311051
"2577","161-B-0-M-48","L161","B12","D0","M",13.71703087,13.48471288,14.1893749,"L161_M_D0",-0.30618820931105
"2578","161-B-0-M-49","L161","B12","D0","M",13.94056487,13.67116858,14.50090287,"L161_M_D0",0.00533976068895012
"2579","161-B-0-M-51","L161","B12","D0","M",13.80440209,13.49458165,14.30966133,"L161_M_D0",-0.18590177931105
"2580","161-B-0-M-53","L161","B12","D0","M",13.91323509,13.69339206,14.48878444,"L161_M_D0",-0.00677866931105089
"2581","161-B-0-M-55","L161","B12","D0","M",NA,13.68926138,14.44652123,"L161_M_D0",-0.0490418793110507
"2582","161-B-0-M-56","L161","B12","D0","M",13.96874568,13.57372891,14.55440342,"L161_M_D0",0.0588403106889491
"2583","161-B-1-M-2530","L161","B12","D1","M",14.16365371,13.87996666,14.65813347,"L161_M_D1",0.162570360688948
"2584","161-B-1-M-2531","L161","B12","D1","M",14.10297261,13.79141803,14.66270621,"L161_M_D1",0.167143100688949
"2585","161-B-1-M-2532","L161","B12","D1","M",13.8474229,13.54601658,14.40914461,"L161_M_D1",-0.0864184993110505
"2586","161-B-1-M-2533","L161","B12","D1","M",13.85442642,13.54313535,14.43068682,"L161_M_D1",-0.0648762893110507
"2587","161-B-1-M-2534","L161","B12","D1","M",13.91867977,13.69048722,14.22732901,"L161_M_D1",-0.268234099311051
"2588","161-B-1-M-2536","L161","B12","D1","M",13.66778334,13.3263908,14.19963932,"L161_M_D1",-0.295923789311052
"2589","176-A-0-F-001","L176","B6","D0","F",13.8886783,13.53134238,14.46129465,"L176_F_D0",0.0641567490827948
"2590","176-A-0-F-002","L176","B6","D0","F",13.933841,13.54507831,14.4685533,"L176_F_D0",0.0714153990827954
"2591","176-A-0-F-003","L176","B6","D0","F",14.05803312,13.62809784,14.59986089,"L176_F_D0",0.202722989082796
"2592","176-A-0-F-004","L176","B6","D0","F",14.08288915,13.62771013,14.53024989,"L176_F_D0",0.133111989082796
"2593","176-A-0-F-005","L176","B6","D0","F",14.01145967,13.60980523,14.59917463,"L176_F_D0",0.202036729082796
"2594","176-A-0-F-006","L176","B6","D0","F",14.13587882,13.73160571,14.60474346,"L176_F_D0",0.207605559082795
"2595","176-A-0-F-007","L176","B6","D0","F",14.02886152,13.4999858,14.61563635,"L176_F_D0",0.218498449082796
"2596","176-A-0-F-008","L176","B6","D0","F",14.07315833,13.61838609,14.56437347,"L176_F_D0",0.167235569082795
"2597","176-A-0-F-009","L176","B6","D0","F",13.96392108,13.60883654,14.57372725,"L176_F_D0",0.176589349082795
"2598","176-A-0-F-010","L176","B6","D0","F",14.0320121,13.67456563,14.54943117,"L176_F_D0",0.152293269082796
"2599","176-A-0-M-030","L176","B6","D0","M",13.81716619,13.652652,14.56024365,"L176_M_D0",0.163105749082796
"2600","176-A-0-M-031","L176","B6","D0","M",13.87707309,13.5664624,14.55260353,"L176_M_D0",0.155465629082796
"2601","176-A-0-M-032","L176","B6","D0","M",13.76711023,13.49123585,14.48780726,"L176_M_D0",0.0906693590827958
"2602","176-A-0-M-033","L176","B6","D0","M",13.87525385,13.59602747,14.50052046,"L176_M_D0",0.103382559082796
"2603","176-A-0-M-034","L176","B6","D0","M",13.75105001,NA,14.48302192,"L176_M_D0",0.085884019082796
"2604","176-A-0-M-035","L176","B6","D0","M",13.83629506,13.5647113,14.48254732,"L176_M_D0",0.0854094190827956
"2605","176-A-1-F-011","L176","B6","D1","F",13.73298261,13.36021319,14.14751525,"L176_F_D1",-0.249622650917205
"2606","176-A-1-F-012","L176","B6","D1","F",13.60829941,13.26899758,14.12238275,"L176_F_D1",-0.274755150917205
"2607","176-A-1-F-013","L176","B6","D1","F",13.48518122,13.20525367,14.16718836,"L176_F_D1",-0.229949540917204
"2608","176-A-1-F-014","L176","B6","D1","F",13.79644231,13.41578938,14.28893449,"L176_F_D1",-0.108203410917204
"2609","176-A-1-F-015","L176","B6","D1","F",13.76386236,13.40686917,14.28957342,"L176_F_D1",-0.107564480917204
"2610","176-A-1-F-017","L176","B6","D1","F",13.83913821,13.4350047,14.41260298,"L176_F_D1",0.0154650790827963
"2611","176-A-1-F-018","L176","B6","D1","F",13.90903642,13.27504653,14.461109,"L176_F_D1",0.0639710990827959
"2612","176-A-1-F-019","L176","B6","D1","F",13.63539441,13.41289981,14.15182484,"L176_F_D1",-0.245313060917205
"2613","176-A-1-F-021","L176","B6","D1","F",13.68973597,13.42985942,14.05393735,"L176_F_D1",-0.343200550917205
"2614","176-A-1-F-022","L176","B6","D1","F",13.80005879,13.36394249,14.2538811,"L176_F_D1",-0.143256800917205
"2615","176-A-1-F-023","L176","B6","D1","F",13.70390134,13.43511235,14.27413881,"L176_F_D1",-0.122999090917204
"2616","176-A-1-F-024","L176","B6","D1","F",13.84132254,13.43049912,14.30757827,"L176_F_D1",-0.089559630917204
"2617","176-A-1-F-025","L176","B6","D1","F",13.68133313,NA,14.21571558,"L176_F_D1",-0.181422320917205
"2618","176-A-1-F-026","L176","B6","D1","F",13.68765741,NA,14.20728739,"L176_F_D1",-0.189850510917205
"2619","176-A-1-F-027","L176","B6","D1","F",13.81900943,13.44617779,14.26156639,"L176_F_D1",-0.135571510917204
"2620","176-A-1-M-036","L176","B6","D1","M",13.84100383,13.55915802,14.44051308,"L176_M_D1",0.0433751790827961
"2621","176-A-1-M-037","L176","B6","D1","M",13.64869524,13.38898104,14.29399429,"L176_M_D1",-0.103143610917204
"2622","176-A-1-M-038","L176","B6","D1","M",13.58120519,13.26046578,14.14776927,"L176_M_D1",-0.249368630917205
"2623","176-A-1-M-039","L176","B6","D1","M",NA,13.50247918,14.30516764,"L176_M_D1",-0.091970260917204
"2624","176-A-1-M-040","L176","B6","D1","M",13.81684666,13.55938285,14.36469104,"L176_M_D1",-0.0324468609172042
"2625","176-A-1-M-041","L176","B6","D1","M",13.59064402,13.34538318,14.14999566,"L176_M_D1",-0.247142240917204
"2626","176-A-1-M-042","L176","B6","D1","M",13.55892668,13.23239996,14.20377511,"L176_M_D1",-0.193362790917204
"2627","176-A-1-M-043","L176","B6","D1","M",13.47215424,13.2220956,13.92462961,"L176_M_D1",-0.472508290917204
"2628","176-A-1-M-044","L176","B6","D1","M",13.63165827,13.26655476,14.23603684,"L176_M_D1",-0.161101060917204
"2629","176-A-1-M-045","L176","B6","D1","M",13.49651544,13.33521952,14.12472997,"L176_M_D1",-0.272407930917204
"2630","176-A-1-M-046","L176","B6","D1","M",13.48682147,13.21250724,14.12742089,"L176_M_D1",-0.269717010917205
"2631","176-A-1-M-047","L176","B6","D1","M",13.46761893,13.25092797,14.04588309,"L176_M_D1",-0.351254810917204
"2632","176-A-1-M-048","L176","B6","D1","M",13.58658294,13.25217523,14.16104874,"L176_M_D1",-0.236089160917204
"2633","176-A-1-M-049","L176","B6","D1","M",13.59380734,13.25838487,14.13073221,"L176_M_D1",-0.266405690917205
"2634","176-A-1-M-050","L176","B6","D1","M",NA,13.62400404,14.01241388,"L176_M_D1",-0.384724020917204
"2635","176-B-0-F-051","L176","B6","D0","F",14.05814453,13.47019638,14.52403918,"L176_F_D0",0.126901279082796
"2636","176-B-0-F-052","L176","B6","D0","F",13.9124004,13.51753025,14.35832455,"L176_F_D0",-0.0388133509172037
"2637","176-B-0-F-053","L176","B6","D0","F",14.00595322,13.51155135,14.53075187,"L176_F_D0",0.133613969082795
"2638","176-B-0-F-054","L176","B6","D0","F",14.02587602,13.54504373,14.43071807,"L176_F_D0",0.0335801690827948
"2639","176-B-0-F-055","L176","B6","D0","F",14.16078749,13.67999051,14.59444381,"L176_F_D0",0.197305909082795
"2640","176-B-0-F-056","L176","B6","D0","F",13.98148082,13.53776122,14.45966052,"L176_F_D0",0.0625226190827954
"2641","176-B-0-F-058","L176","B6","D0","F",13.71333784,13.35864201,14.03577681,"L176_F_D0",-0.361361090917205
"2642","176-B-0-F-059","L176","B6","D0","F",13.82425819,13.39894526,14.19079097,"L176_F_D0",-0.206346930917204
"2643","176-B-0-F-060","L176","B6","D0","F",13.99180314,13.54819884,14.42897056,"L176_F_D0",0.0318326590827953
"2644","176-B-0-M-072","L176","B6","D0","M",13.69848831,13.52784303,14.29735672,"L176_M_D0",-0.0997811809172047
"2645","176-B-0-M-073","L176","B6","D0","M",13.80627534,13.42291721,14.44258028,"L176_M_D0",0.0454423790827951
"2646","176-B-0-M-074","L176","B6","D0","M",13.74664568,13.43158309,14.34450178,"L176_M_D0",-0.0526361209172046
"2647","176-B-0-M-075","L176","B6","D0","M",13.82352337,13.59604622,14.44211312,"L176_M_D0",0.0449752190827956
"2648","176-B-0-M-076","L176","B6","D0","M",13.75801046,13.39816578,14.39682406,"L176_M_D0",-0.000313840917204355
"2649","176-B-0-M-077","L176","B6","D0","M",13.87062639,13.56986797,14.50724039,"L176_M_D0",0.110102489082795
"2650","176-B-0-M-078","L176","B6","D0","M",13.59670471,13.33091133,14.17082676,"L176_M_D0",-0.226311140917204
"2651","176-B-1-F-061","L176","B6","D1","F",13.83775921,13.41273201,14.21473199,"L176_F_D1",-0.182405910917204
"2652","176-B-1-F-062","L176","B6","D1","F",13.87996408,13.39309517,14.10811783,"L176_F_D1",-0.289020070917205
"2653","176-B-1-F-063","L176","B6","D1","F",13.72247313,13.26696921,14.11024045,"L176_F_D1",-0.286897450917205
"2654","176-B-1-F-064","L176","B6","D1","F",13.77692492,13.34279536,14.20132102,"L176_F_D1",-0.195816880917205
"2655","176-B-1-F-065","L176","B6","D1","F",13.77002186,13.37617013,14.06857542,"L176_F_D1",-0.328562480917204
"2656","176-B-1-F-066","L176","B6","D1","F",13.55992336,13.1254881,14.02427207,"L176_F_D1",-0.372865830917204
"2657","176-B-1-F-067","L176","B6","D1","F",13.75086078,13.35941871,14.21812446,"L176_F_D1",-0.179013440917204
"2658","176-B-1-F-068","L176","B6","D1","F",13.52471203,13.12748142,13.92972871,"L176_F_D1",-0.467409190917206
"2659","176-B-1-F-069","L176","B6","D1","F",13.8598164,13.53263134,14.34686202,"L176_F_D1",-0.0502758809172048
"2660","176-B-1-F-070","L176","B6","D1","F",13.87724609,13.34169132,14.27090853,"L176_F_D1",-0.126229370917205
"2661","176-B-1-F-071","L176","B6","D1","F",13.81171787,13.31174461,14.10010406,"L176_F_D1",-0.297033840917205
"2662","176-B-1-F-088","L176","B6","D1","F",13.85724829,13.43902171,14.26938127,"L176_F_D1",-0.127756630917204
"2663","176-B-1-F-096","L176","B6","D1","F",13.74794656,13.2243713,14.11819508,"L176_F_D1",-0.278942820917205
"2664","176-B-1-F-097","L176","B6","D1","F",13.7348329,13.30372222,14.1968203,"L176_F_D1",-0.200317600917204
"2665","176-B-1-F-098","L176","B6","D1","F",13.79615902,13.39477627,14.11855806,"L176_F_D1",-0.278579840917205
"2666","176-B-1-F-099","L176","B6","D1","F",13.74076578,13.29251426,14.17091793,"L176_F_D1",-0.226219970917205
"2667","176-B-1-F-100","L176","B6","D1","F",13.86835345,13.44685558,14.28222354,"L176_F_D1",-0.114914360917204
"2668","176-B-1-M-079","L176","B6","D1","M",13.56307117,13.31322527,14.1995212,"L176_M_D1",-0.197616700917205
"2669","176-B-1-M-080","L176","B6","D1","M",13.7518654,13.47981328,14.35056338,"L176_M_D1",-0.0465745209172039
"2670","176-B-1-M-081","L176","B6","D1","M",13.54722763,13.26144197,14.17338651,"L176_M_D1",-0.223751390917204
"2671","176-B-1-M-082","L176","B6","D1","M",13.44288929,13.18003251,14.03158793,"L176_M_D1",-0.365549970917204
"2672","176-B-1-M-083","L176","B6","D1","M",13.52839632,13.17733377,14.06509078,"L176_M_D1",-0.332047120917204
"2673","176-B-1-M-084","L176","B6","D1","M",13.46833931,13.20097735,14.04555015,"L176_M_D1",-0.351587750917204
"2674","176-B-1-M-085","L176","B6","D1","M",13.42510331,13.11652241,14.01718586,"L176_M_D1",-0.379952040917205
"2675","176-B-1-M-086","L176","B6","D1","M",13.44573489,13.14869676,13.96466886,"L176_M_D1",-0.432469040917205
"2676","176-B-1-M-087","L176","B6","D1","M",13.61409474,13.30002167,14.16374584,"L176_M_D1",-0.233392060917204
